Subject 1,Subject 2,Domain 1,Domain 2,Ontology 1,Ontology 2,Similarity Score,Cluster
CoreDM-Task,Primer,Machine Learning,Experimental workflow,DMOP.owl,SmartProtocols_doc_V4.0.owl,0.66089946,0
CoreDM-Task,PropositionalLogicStructure,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.6930568,0
CoreDM-Task,state,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.8359821,0
CoreDM-Task,StructuredAnnotation,Machine Learning,Microscopy,DMOP.owl,ome_core.owl,0.69373584,0
UtilityTask,PrimerName,Machine Learning,Experimental workflow,DMOP.owl,SmartProtocols_doc_V4.0.owl,0.6701478,0
UtilityTask,SoftwareName,Machine Learning,Experimental workflow,DMOP.owl,SmartProtocols_doc_V4.0.owl,0.68963075,0
UtilityTask,ProtocolInstruction,Machine Learning,Experimental workflow,DMOP.owl,SmartProtocols_doc_V4.0.owl,0.693944,0
UtilityTask,StructuredAnnotation,Machine Learning,Microscopy,DMOP.owl,ome_core.owl,0.7106453,0
UtilityTask,SWO_3000046,Machine Learning,Computational,DMOP.owl,swo.owl,0.7027762,0
DraftStatus,AttributeOfDocument,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.66628826,0
DraftStatus,DocumentStage,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.8103626,0
DraftStatus,FinancialRequirements,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.6967706,0
DraftStatus,MethodApplicabilityCondition,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.66219735,0
DraftStatus,ModelRepresentation,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.6645318,0
DraftStatus,NonRestrictedStatus,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.7030735,0
DraftStatus,PermissionStatus,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.77349293,0
DraftStatus,ReagentList,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,SmartProtocols_doc_V4.0.owl,0.718066,0
DraftStatus,RestrictedStatus,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.6854523,0
DraftStatus,SoftwareList,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,SmartProtocols_doc_V4.0.owl,0.6954609,0
DraftStatus,TitleOfProtocol,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,SmartProtocols_doc_V4.0.owl,0.6981684,0
DraftStatus,ExperimentalCondition,Experimental workflow,Computational,EXPO04-19-06.owl,reproduce-me.owl,0.6771904,0
DraftStatus,MaterialPreparationStep,Experimental workflow,Computational,EXPO04-19-06.owl,reproduce-me.owl,0.67241216,0
DraftStatus,method,Experimental workflow,Machine Learning,EXPO04-19-06.owl,DMOP.owl,0.6728779,0
DraftStatus,ProcedureExecuteExperiment,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.7578529,0
DraftStatus,StatusExperimentalDocument,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.8554348,0
DynamicModel,ComplexAction,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.6632762,0
DynamicModel,StaticModel,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.92889094,0
DynamicModel,DataType,Experimental workflow,Computational,EXPO04-19-06.owl,reproduce-me.owl,0.66094375,0
DynamicModel,Detector,Experimental workflow,Computational,EXPO04-19-06.owl,reproduce-me.owl,0.6709765,0
DynamicModel,DetectorSetting,Experimental workflow,Computational,EXPO04-19-06.owl,reproduce-me.owl,0.6670038,0
DynamicModel,PixelsSetting,Experimental workflow,Computational,EXPO04-19-06.owl,reproduce-me.owl,0.6638235,0
DynamicModel,ProcessedDNA,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,SmartProtocols_doc_V4.0.owl,0.6657336,0
StaticModel,PermissionStatus,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.6610398,0
StaticModel,ProteinExtractionProtocol,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,SmartProtocols_doc_V4.0.owl,0.67278606,0
StaticModel,Detector,Experimental workflow,Computational,EXPO04-19-06.owl,reproduce-me.owl,0.6643331,0
StaticModel,ProcessedDNA,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,SmartProtocols_doc_V4.0.owl,0.6607075,0
StaticModel,SubjectRole,Experimental workflow,Experimental workflow,EXPO04-19-06.owl,EXPO04-19-06.owl,0.6633278,0
AgaroseGelElectrophoresisProtocol,ClassificationByDomain,Experimental workflow,Experimental workflow,SmartProtocols_doc_V4.0.owl,EXPO04-19-06.owl,0.69645727,0
AgaroseGelElectrophoresisProtocol,EquipmentOrSuppliesName,Experimental workflow,Experimental workflow,SmartProtocols_doc_V4.0.owl,SmartProtocols_doc_V4.0.owl,0.6627841,0
AgaroseGelElectrophoresisProtocol,GeneKnock-in,Experimental workflow,Experimental workflow,SmartProtocols_doc_V4.0.owl,EXPO04-19-06.owl,0.67875165,0
AgaroseGelElectrophoresisProtocol,GeneKnock-out,Experimental workflow,Experimental workflow,SmartProtocols_doc_V4.0.owl,EXPO04-19-06.owl,0.681388,0
AgaroseGelElectrophoresisProtocol,LimitationOfTheProtocol,Experimental workflow,Experimental workflow,SmartProtocols_doc_V4.0.owl,SmartProtocols_doc_V4.0.owl,0.72336113,0
AgaroseGelElectrophoresisProtocol,PairedComparisonOfSingleSampleGroups,Experimental workflow,Experimental workflow,SmartProtocols_doc_V4.0.owl,EXPO04-19-06.owl,0.664312,0
AgaroseGelElectrophoresisProtocol,PurposeOfProtocol,Experimental workflow,Experimental workflow,SmartProtocols_doc_V4.0.owl,SmartProtocols_doc_V4.0.owl,0.717955,0
AgaroseGelElectrophoresisProtocol,ReagentName,Experimental workflow,Experimental workflow,SmartProtocols_doc_V4.0.owl,SmartProtocols_doc_V4.0.owl,0.708254,0
AgaroseGelElectrophoresisProtocol,RNAExtractionProtocol,Experimental workflow,Experimental workflow,SmartProtocols_doc_V4.0.owl,SmartProtocols_doc_V4.0.owl,0.80280733,0
AgaroseGelElectrophoresisProtocol,ImagingEnvironment,Experimental workflow,Microscopy,SmartProtocols_doc_V4.0.owl,ome_core.owl,0.66922176,0
AgaroseGelElectrophoresisProtocol,buffer,Experimental workflow,Experimental workflow,SmartProtocols_doc_V4.0.owl,SmartProtocols_doc_V4.0.owl,0.7484455,0
AgaroseGelElectrophoresisProtocol,CoreDM-Task,Experimental workflow,Machine Learning,SmartProtocols_doc_V4.0.owl,DMOP.owl,0.66844225,0
AgaroseGelElectrophoresisProtocol,Device,Experimental workflow,Experimental workflow,SmartProtocols_doc_V4.0.owl,EXPO04-19-06.owl,0.67133427,0
AgaroseGelElectrophoresisProtocol,EnzimaticAmplificationProtocol,Experimental workflow,Experimental workflow,SmartProtocols_doc_V4.0.owl,SmartProtocols_doc_V4.0.owl,0.88565814,0
AgaroseGelElectrophoresisProtocol,GalileanExperiment,Experimental workflow,Experimental workflow,SmartProtocols_doc_V4.0.owl,EXPO04-19-06.owl,0.6858336,0
AgaroseGelElectrophoresisProtocol,Homogenizer,Experimental workflow,Experimental workflow,SmartProtocols_doc_V4.0.owl,SmartProtocols_doc_V4.0.owl,0.7715064,0
AgaroseGelElectrophoresisProtocol,Kit,Experimental workflow,Experimental workflow,SmartProtocols_doc_V4.0.owl,SmartProtocols_doc_V4.0.owl,0.6652466,0
AgaroseGelElectrophoresisProtocol,LysisBuffer,Experimental workflow,Experimental workflow,SmartProtocols_doc_V4.0.owl,SmartProtocols_doc_V4.0.owl,0.8282067,0
AgaroseGelElectrophoresisProtocol,NucleicAcidExtractionProtocol,Experimental workflow,Experimental workflow,SmartProtocols_doc_V4.0.owl,SmartProtocols_doc_V4.0.owl,0.8480488,0
AgaroseGelElectrophoresisProtocol,PCRBuffer,Experimental workflow,Experimental workflow,SmartProtocols_doc_V4.0.owl,SmartProtocols_doc_V4.0.owl,0.76814693,0
AgaroseGelElectrophoresisProtocol,Primer,Experimental workflow,Experimental workflow,SmartProtocols_doc_V4.0.owl,SmartProtocols_doc_V4.0.owl,0.79459417,0
AgaroseGelElectrophoresisProtocol,ReverseTranscriptase,Experimental workflow,Experimental workflow,SmartProtocols_doc_V4.0.owl,SmartProtocols_doc_V4.0.owl,0.783525,0
AgaroseGelElectrophoresisProtocol,SampleMill,Experimental workflow,Experimental workflow,SmartProtocols_doc_V4.0.owl,SmartProtocols_doc_V4.0.owl,0.70289946,0
AgaroseGelElectrophoresisProtocol,SarcosineReagent,Experimental workflow,Experimental workflow,SmartProtocols_doc_V4.0.owl,SmartProtocols_doc_V4.0.owl,0.6816102,0
AgaroseGelElectrophoresisProtocol,TaqPolymerase,Experimental workflow,Experimental workflow,SmartProtocols_doc_V4.0.owl,SmartProtocols_doc_V4.0.owl,0.8086373,0
AgaroseGelElectrophoresisProtocol,Tool,Experimental workflow,Experimental workflow,SmartProtocols_doc_V4.0.owl,EXPO04-19-06.owl,0.66305995,0
AgaroseGelElectrophoresisProtocol,IDExperiment,Experimental workflow,Experimental workflow,SmartProtocols_wf_V4.0.owl,EXPO04-19-06.owl,0.7436559,0
AgaroseGelElectrophoresisProtocol,4000-0119,Experimental workflow,Experimental workflow,SmartProtocols_wf_V4.0.owl,SmartProtocols_doc_V4.0.owl,0.7174964,0
AgaroseGelElectrophoresisProtocol,assay,Experimental workflow,Experimental workflow,SmartProtocols_wf_V4.0.owl,isaterms.owl,0.7564051,0
AgaroseGelElectrophoresisProtocol,ChemicalCompoundReagent,Experimental workflow,Experimental workflow,SmartProtocols_wf_V4.0.owl,SmartProtocols_wf_V4.0.owl,0.7641722,0
AgaroseGelElectrophoresisProtocol,ElectrophoresisProtocol,Experimental workflow,Experimental workflow,SmartProtocols_wf_V4.0.owl,SmartProtocols_doc_V4.0.owl,0.6841644,0
AgaroseGelElectrophoresisProtocol,EnzymeReagent,Experimental workflow,Experimental workflow,SmartProtocols_wf_V4.0.owl,SmartProtocols_doc_V4.0.owl,0.7863325,0
AgaroseGelElectrophoresisProtocol,GlycolReagent,Experimental workflow,Experimental workflow,SmartProtocols_wf_V4.0.owl,SmartProtocols_doc_V4.0.owl,0.8397292,0
AgaroseGelElectrophoresisProtocol,ImagingMethod,Experimental workflow,Computational,SmartProtocols_wf_V4.0.owl,reproduce-me.owl,0.7966064,0
AgaroseGelElectrophoresisProtocol,LaboratoryProcedure,Experimental workflow,Experimental workflow,SmartProtocols_wf_V4.0.owl,SmartProtocols_wf_V4.0.owl,0.77234626,0
AgaroseGelElectrophoresisProtocol,LaserSetting,Experimental workflow,Computational,SmartProtocols_wf_V4.0.owl,reproduce-me.owl,0.7219467,0
AgaroseGelElectrophoresisProtocol,PhenacylBromideReagent,Experimental workflow,Experimental workflow,SmartProtocols_wf_V4.0.owl,SmartProtocols_doc_V4.0.owl,0.7492798,0
AgaroseGelElectrophoresisProtocol,ProcessedRNA,Experimental workflow,Experimental workflow,SmartProtocols_wf_V4.0.owl,SmartProtocols_wf_V4.0.owl,0.7021696,0
AgaroseGelElectrophoresisProtocol,Process-relatedRole,Experimental workflow,Experimental workflow,SmartProtocols_wf_V4.0.owl,EXPO04-19-06.owl,0.68449897,0
AgaroseGelElectrophoresisProtocol,ProductRole,Experimental workflow,Experimental workflow,SmartProtocols_wf_V4.0.owl,EXPO04-19-06.owl,0.6713766,0
AgaroseGelElectrophoresisProtocol,ProtocolInstruction,Experimental workflow,Experimental workflow,SmartProtocols_wf_V4.0.owl,SmartProtocols_doc_V4.0.owl,0.702785,0
AgaroseGelElectrophoresisProtocol,REO_0000458,Experimental workflow,Experimental workflow,SmartProtocols_wf_V4.0.owl,SmartProtocols_doc_V4.0.owl,0.7705548,0
AgaroseGelElectrophoresisProtocol,VinylPolymerMacromoleculeReagent,Experimental workflow,Experimental workflow,SmartProtocols_wf_V4.0.owl,SmartProtocols_doc_V4.0.owl,0.81977725,0
Continuant,AtomicAction,Experimental workflow,Experimental workflow,SmartProtocols_doc_V4.0.owl,EXPO04-19-06.owl,0.6614528,0
Continuant,information-object,Experimental workflow,Machine Learning,SmartProtocols_doc_V4.0.owl,DMOP.owl,0.680148,0
Continuant,Number,Experimental workflow,Experimental workflow,SmartProtocols_doc_V4.0.owl,EXPO04-19-06.owl,0.6631367,0
Continuant,Occurrent,Experimental workflow,Experimental workflow,SmartProtocols_doc_V4.0.owl,SmartProtocols_wf_V4.0.owl,0.8558554,0
Continuant,Sentence,Experimental workflow,Experimental workflow,SmartProtocols_doc_V4.0.owl,EXPO04-19-06.owl,0.6851016,0
Continuant,TimeInterval,Experimental workflow,Experimental workflow,SmartProtocols_doc_V4.0.owl,EXPO04-19-06.owl,0.6759846,0
Continuant,TimeMeasure,Experimental workflow,Experimental workflow,SmartProtocols_doc_V4.0.owl,EXPO04-19-06.owl,0.67909163,0
Continuant,TimePosition,Experimental workflow,Experimental workflow,SmartProtocols_doc_V4.0.owl,EXPO04-19-06.owl,0.684054,0
Continuant,Collection,Experimental workflow,Experimental workflow,SmartProtocols_doc_V4.0.owl,EXPO04-19-06.owl,0.67432725,0
Continuant,description-role,Experimental workflow,Machine Learning,SmartProtocols_doc_V4.0.owl,DMOP.owl,0.6707965,0
Continuant,Entity,Experimental workflow,Experimental workflow,SmartProtocols_doc_V4.0.owl,EXPO04-19-06.owl,0.6864662,0
Continuant,MaterialEntity,Experimental workflow,Experimental workflow,SmartProtocols_doc_V4.0.owl,SmartProtocols_doc_V4.0.owl,0.75573045,0
Continuant,non-physical-object,Experimental workflow,Machine Learning,SmartProtocols_doc_V4.0.owl,DMOP.owl,0.7680719,0
Continuant,Plan,Experimental workflow,Experimental workflow,SmartProtocols_doc_V4.0.owl,EXPO04-19-06.owl,0.6729841,0
Continuant,SelfConnectedObject,Experimental workflow,Experimental workflow,SmartProtocols_doc_V4.0.owl,EXPO04-19-06.owl,0.7066523,0
Continuant,social-object,Experimental workflow,Machine Learning,SmartProtocols_doc_V4.0.owl,DMOP.owl,0.6652867,0
ExperimentalData,NameEquipment,Computational,Experimental workflow,reproduce-me.owl,EXPO04-19-06.owl,0.7710401,0
ExperimentalData,ProteinExtractionProtocol,Computational,Experimental workflow,reproduce-me.owl,SmartProtocols_doc_V4.0.owl,0.6882404,0
ExperimentalData,SoftwareList,Computational,Experimental workflow,reproduce-me.owl,SmartProtocols_doc_V4.0.owl,0.74351275,0
ExperimentalData,TitleOfProtocol,Computational,Experimental workflow,reproduce-me.owl,SmartProtocols_doc_V4.0.owl,0.68092906,0
ExperimentalData,Publication,Computational,Computational,reproduce-me.owl,reproduce-me.owl,0.66440463,0
ExperimentalData,ComputationalStep,Computational,Computational,reproduce-me.owl,reproduce-me.owl,0.78178895,0
ExperimentalData,DataType,Computational,Computational,reproduce-me.owl,reproduce-me.owl,0.7611234,0
ExperimentalData,EnvironmentAttribute,Computational,Computational,reproduce-me.owl,reproduce-me.owl,0.81998885,0
ExperimentalData,Experiment,Computational,Computational,reproduce-me.owl,reproduce-me.owl,0.8041773,0
ExperimentalData,ExperimentalAction,Computational,Experimental workflow,reproduce-me.owl,EXPO04-19-06.owl,0.6736905,0
ExperimentalData,ExperimentalCondition,Computational,Computational,reproduce-me.owl,reproduce-me.owl,0.82335246,0
ExperimentalData,ExperimentalData,Computational,Computational,reproduce-me.owl,reproduce-me.owl,0.99823344,0
ExperimentalData,ExperimentalMethod,Computational,Experimental workflow,reproduce-me.owl,EXPO04-19-06.owl,0.7365257,0
ExperimentalData,ExperimentalProtocol,Computational,Experimental workflow,reproduce-me.owl,SmartProtocols_doc_V4.0.owl,0.68110335,0
ExperimentalData,ExperimentMaterial,Computational,Computational,reproduce-me.owl,reproduce-me.owl,0.7931232,0
ExperimentalData,ExperimentSetup,Computational,Computational,reproduce-me.owl,reproduce-me.owl,0.7268752,0
ExperimentalData,File,Computational,Computational,reproduce-me.owl,reproduce-me.owl,0.744776,0
ExperimentalData,Filter,Computational,Computational,reproduce-me.owl,reproduce-me.owl,0.6633631,0
ExperimentalData,FilterSetting,Computational,Computational,reproduce-me.owl,reproduce-me.owl,0.685427,0
ExperimentalData,GroupExperimentalObject,Computational,Experimental workflow,reproduce-me.owl,EXPO04-19-06.owl,0.75895923,0
ExperimentalData,ImageSetting,Computational,Computational,reproduce-me.owl,reproduce-me.owl,0.78578043,0
ExperimentalData,InstrumentSetting,Computational,Computational,reproduce-me.owl,reproduce-me.owl,0.783769,0
ExperimentalData,MaterialPreparationStep,Computational,Computational,reproduce-me.owl,reproduce-me.owl,0.7912263,0
ExperimentalData,Medium,Computational,Microscopy,reproduce-me.owl,ome_core.owl,0.66038775,0
ExperimentalData,Method,Computational,Computational,reproduce-me.owl,reproduce-me.owl,0.8048651,0
ExperimentalData,PixelsSetting,Computational,Computational,reproduce-me.owl,reproduce-me.owl,0.7342051,0
ExperimentalData,PlaneSetting,Computational,Computational,reproduce-me.owl,reproduce-me.owl,0.74354017,0
ExperimentalData,PlateSetting,Computational,Experimental workflow,reproduce-me.owl,reproduce-me.owl,0.72298145,0
ExperimentalData,ProcedureExecuteExperiment,Computational,Experimental workflow,reproduce-me.owl,EXPO04-19-06.owl,0.67221534,0
ExperimentalData,ProcessedDNA,Computational,Experimental workflow,reproduce-me.owl,SmartProtocols_doc_V4.0.owl,0.7428293,0
ExperimentalData,ProcessedRNA,Computational,Experimental workflow,reproduce-me.owl,SmartProtocols_doc_V4.0.owl,0.69860125,0
ExperimentalData,Process-relatedRole,Computational,Experimental workflow,reproduce-me.owl,EXPO04-19-06.owl,0.694151,0
ExperimentalData,Result,Computational,Computational,reproduce-me.owl,reproduce-me.owl,0.711213,0
ExperimentalData,SamplingMethod,Computational,Experimental workflow,reproduce-me.owl,EXPO04-19-06.owl,0.7281702,0
ExperimentalData,ScientificActivity,Computational,Experimental workflow,reproduce-me.owl,EXPO04-19-06.owl,0.76178586,0
ExperimentalData,ScreenSetting,Computational,Computational,reproduce-me.owl,reproduce-me.owl,0.7799632,0
ExperimentalData,Setting,Computational,Computational,reproduce-me.owl,reproduce-me.owl,0.7564706,0
ExperimentMaterial,ClassificationOfExperiments,Computational,Experimental workflow,reproduce-me.owl,EXPO04-19-06.owl,0.6728388,0
ExperimentMaterial,ComputeGoal,Computational,Experimental workflow,reproduce-me.owl,EXPO04-19-06.owl,0.6655738,0
ExperimentMaterial,NameEquipment,Computational,Experimental workflow,reproduce-me.owl,EXPO04-19-06.owl,0.7492602,0
ExperimentMaterial,ProteinExtractionProtocol,Computational,Experimental workflow,reproduce-me.owl,SmartProtocols_doc_V4.0.owl,0.7492434,0
ExperimentMaterial,RNAExtractionProtocol,Computational,Experimental workflow,reproduce-me.owl,SmartProtocols_doc_V4.0.owl,0.68143904,0
ExperimentMaterial,SolutionName,Computational,Experimental workflow,reproduce-me.owl,SmartProtocols_doc_V4.0.owl,0.6605004,0
ExperimentMaterial,Publication,Computational,Computational,reproduce-me.owl,reproduce-me.owl,0.66823936,0
ExperimentMaterial,ComputationalStep,Computational,Computational,reproduce-me.owl,reproduce-me.owl,0.71856594,0
ExperimentMaterial,DataType,Computational,Computational,reproduce-me.owl,reproduce-me.owl,0.6866922,0
ExperimentMaterial,EnvironmentAttribute,Computational,Computational,reproduce-me.owl,reproduce-me.owl,0.7051581,0
ExperimentMaterial,Experiment,Computational,Computational,reproduce-me.owl,reproduce-me.owl,0.76897967,0
ExperimentMaterial,ExperimentalCondition,Computational,Computational,reproduce-me.owl,reproduce-me.owl,0.75263,0
ExperimentMaterial,ExperimentalMethod,Computational,Experimental workflow,reproduce-me.owl,EXPO04-19-06.owl,0.7278917,0
ExperimentMaterial,ExperimentalProtocol,Computational,Experimental workflow,reproduce-me.owl,SmartProtocols_doc_V4.0.owl,0.67623377,0
ExperimentMaterial,ExperimentMaterial,Computational,Computational,reproduce-me.owl,reproduce-me.owl,0.99410367,0
ExperimentMaterial,ExperimentSetup,Computational,Computational,reproduce-me.owl,reproduce-me.owl,0.7069844,0
ExperimentMaterial,File,Computational,Computational,reproduce-me.owl,reproduce-me.owl,0.7715,0
ExperimentMaterial,GroupExperimentalObject,Computational,Experimental workflow,reproduce-me.owl,EXPO04-19-06.owl,0.74235535,0
ExperimentMaterial,ImageSetting,Computational,Computational,reproduce-me.owl,reproduce-me.owl,0.69110334,0
ExperimentMaterial,InstrumentSetting,Computational,Computational,reproduce-me.owl,reproduce-me.owl,0.71418166,0
ExperimentMaterial,Kit,Computational,Experimental workflow,reproduce-me.owl,SmartProtocols_doc_V4.0.owl,0.7421635,0
