Subject Class,Subject Label,Subject Comment,Predicate,Object Class,Object Label,Object Comment,Domain,Ontology Source
hasComponent,,,type,ObjectProperty,,,Machine Learning,DMOP.owl
N2c3d78c00b5f49d3a1e530da71fafb19,,,unionOf,N80d13b8b8dbe442682cbaea3061ad8ed,,,Machine Learning,DMOP.owl
NumberOfWeights,,NumberOfWeights:  model complexity measure that corresponds to the L0 norm of the model weights.,type,NamedIndividual,,,Machine Learning,DMOP.owl
uses,,"The use relations between endurants: an endurant e1 uses e2 within a perdurant in which both are participating. A rule then states that if e1 uses e2, e2 is used *in* a perdurant.",inverseOf,used-by,,,Machine Learning,DMOP.owl
N2ef7f97f89954a4e960a68eaf29338c9,,,first,HighBias,,,Machine Learning,DMOP.owl
DataProcessingTask,,"DataProcessingTask: takes in any subclass of Data (a DataSet, DataTable or Feature) and outputs a some transformation of its input.",comment,"DataProcessingTask: takes in any subclass of Data (a DataSet, DataTable or Feature) and outputs a some transformation of its input.",,,Machine Learning,DMOP.owl
N113bf35b6aa04d3f9b5c175cff6384da,,,hasValue,SampleHandlingThruBoostedWeighting,,,Machine Learning,DMOP.owl
N17d89dcd7312411cbfcadc35f8a5d890,,,onProperty,specifiesInputClass,,,Machine Learning,DMOP.owl
PredictionTask,,,subClassOf,N3b56e8856f714b04bf81380bfc808e09,,,Machine Learning,DMOP.owl
TrainingDataAsDistribution,,TrainingDataModel or NullModel is an ersatz model assigned to lazy learners and classified under PosteriorProbabilityDistribution in order to group them with Discriminative Models.,comment,TrainingDataModel or NullModel is an ersatz model assigned to lazy learners and classified under PosteriorProbabilityDistribution in order to group them with Discriminative Models.,,,Machine Learning,DMOP.owl
DM-Software,,"DM-Software: Restriction to the Data Mining area of the general concept of Software: (computer science) written programs or procedures or rules and associated documentation pertaining to the operation of a computer system and that are stored in read/write memory; ""the market for software is expected to expand"". [http://sigma.ontologyportal.org:4010/sigma/Browse.jsp?kb=SUMO&lang=en]",comment,Browse.jsp?kb=SUMO&lang=en],,,Machine Learning,DMOP.owl
SingleFeatureWeightUserDefinedThresholdRule,,,type,ValueThresholdRule,,"ValueThresholdRule is a binary DecisionRule where a decision is taken in one direction if the observed or computed value is greater than or equal to the specified threshold. In probabilistic binary classification, for instance, one can decide to predict the positive class if the posterior class probability is greater than a given threshold, eg 0.25, 0.5, etc. ",Machine Learning,DMOP.owl
Nb36cf809fb294b26bf36d75eb8bb72c1,,,rest,N0d0b703d90bc4b4fa950b40802078833,,,Machine Learning,DMOP.owl
N4deeaeb260fb4c5ebd1897725173f8ec,,,first,N34275d6c34ee4cfab8235af6e57c36a5,,,Machine Learning,DMOP.owl
Naf4894388f97409b8fd9fa4a166ed192,,,first,NonConvexOptimizationProblem,,,Machine Learning,DMOP.owl
Nc6e65480de90468db6d8bad72c6203a2,,,intersectionOf,N011f6cc19a1a49ad9c67803b2fd8b05f,,,Machine Learning,DMOP.owl
N7523172213d14bda836bf3210885add9,,,type,Restriction,,,Machine Learning,DMOP.owl
N38184ca6df5a4ac5abf799324a0f35d3,,,allValuesFrom,DataCharacteristic,,,Machine Learning,DMOP.owl
MultivariateDecisionTree,,MultivariateDecisionTree: a disjunction of conjunction of multivariate tests resulting in oblique or non axis-parallel splits at each node,type,NamedIndividual,,,Machine Learning,DMOP.owl
LearnerBasedFWAlgorithm,,,type,Class,,,Machine Learning,DMOP.owl
N829fc4a5ade34a4da99509b28c653195,,,someValuesFrom,NumberOfProbabilities,,,Machine Learning,DMOP.owl
N4429447a7f624b37bc524701635f92f2,,,first,PatternDiscoveryAlgorithm,,,Machine Learning,DMOP.owl
N68b03b78639348faa0edadb5140e4293,,,type,Restriction,,,Machine Learning,DMOP.owl
Ncf6566c13d564b4f904945ea399b7b09,,,onProperty,has-quality,,,Machine Learning,DMOP.owl
admitted-by,,,range,description,,"A description is a social object which represents a conceptualization (e.g. a mental object or state), hence it is generically dependent on some agent and communicable. Descriptions define or use concepts or figures, are expressed by an information object and can be satisfied by situations. The typology of descriptions is still preliminary.",Machine Learning,DMOP.owl
KernelTypeParameter,,,type,Class,,,Machine Learning,DMOP.owl
hasDecisionTarget,,,range,DecisionTarget,,,Machine Learning,DMOP.owl
ContinuousLabeledDataSet,,,type,LabeledDataSetClass,,,Machine Learning,DMOP.owl
Vector,,,type,Tuple,,,Machine Learning,DMOP.owl
Nc268675151d245f489e010986d7bc334,,,someValuesFrom,ClassificationModelEvalFunction,,,Machine Learning,DMOP.owl
CARTClassificationModel,,,type,NamedIndividual,,,Machine Learning,DMOP.owl
handlesFeatureType,,,type,ObjectProperty,,,Machine Learning,DMOP.owl
abstract-quality,,,type,Class,,,Machine Learning,DMOP.owl
BestFirst,,,hasRecoveryOfPursuit,Tentative,,,Machine Learning,DMOP.owl
spatio-temporal-particular,,"Dummy class for optimizing some property universes. It includes all entities that are not reifications of universals ('abstracts'), i.e. those entities that are in space-time.",comment,"Dummy class for optimizing some property universes. It includes all entities that are not reifications of universals ('abstracts'), i.e. those entities that are in space-time.",,,Machine Learning,DMOP.owl
N441975c081654ae5bea014f740cb0549,,,onProperty,hasDistanceOrSimilarityFunction,,,Machine Learning,DMOP.owl
role,,"Also known as 'functional role'.A concept that classifies (in particular, it is 'played by') endurants, as used in some description. Roles are the descriptive counterpart of endurants, and, as endurants participate in perdurants, they usually have courses as modal targets (see).The typology of roles is still preliminary.",comment,"Also known as 'functional role'.A concept that classifies (in particular, it is 'played by') endurants, as used in some description. Roles are the descriptive counterpart of endurants, and, as endurants participate in perdurants, they usually have courses as modal targets (see).The typology of roles is still preliminary.",,,Machine Learning,DMOP.owl
SingleConditionModel,,,subClassOf,DiscriminantFunctionModel,,"GenerativeModel is pairwise disjoint with DiscriminativeModel and DFModel. But DiscriminativeModel and DiscriminantFunctionModel may or may not be disjoint because some DF models output probabilities. Those who argue for disjointness say that even if DF models output probabilities, what distinguished them from discriminative models is their ModelStructure.  If this is not a posterior probability distribution as in logistic regession, then the model is a DFmodel. A potential counter-argument is that maybe it is the concept of ModelStructure that needs to be revised. The issue remains open.",Machine Learning,DMOP.owl
N5deeb513a0154ea9963ceac6423fdd81,,,someValuesFrom,UnlabeledDataTable,,,Machine Learning,DMOP.owl
N275a9560f22f4f5cbac14863f8ef309a,,,type,Restriction,,,Machine Learning,DMOP.owl
ToleratesNoWideDataSets,,,has-quale,No,,,Machine Learning,DMOP.owl
generic-constituent,,,type,ObjectProperty,,,Machine Learning,DMOP.owl
BayesianStrategy,,,subClassOf,HypothesisComplexityControlStrategy,,,Machine Learning,DMOP.owl
N25286fab88cb442e9b5e2b325aa2eabe,,,type,Restriction,,,Machine Learning,DMOP.owl
LinearEqualityConstraint,,,subClassOf,LinearConstraint,,,Machine Learning,DMOP.owl
N97ded55e538348f8af8702686863c08f,,,first,Local,,,Machine Learning,DMOP.owl
LinearSVCModel,,,subClassOf,Nc09fdc9923e94d2382120f4b1727e9e9,,,Machine Learning,DMOP.owl
SVCModel,,,subClassOf,Neb4f8ab1e2bc4bada81315c22ca2eebe,,,Machine Learning,DMOP.owl
N58812293958c4c0fa980edb2014fc770,,,onProperty,addresses,,,Machine Learning,DMOP.owl
N8679fa8b2eeb42cfa4a18743028831f5,,,intersectionOf,Nb3dac394ca614f1dba238866427102f7,,,Machine Learning,DMOP.owl
N2e9bb4e3792f45d2842975a12bc83ff5,,,qualifiedCardinality,1,,,Machine Learning,DMOP.owl
Nf9b650535d024e89a571f87234aacef9,,,first,LabeledDataSet,,,Machine Learning,DMOP.owl
N53f1d018c13b4837a9927ba90de9b4cb,,,first,DM-Data,,,Machine Learning,DMOP.owl
N48b9d30d9a91496d956651f44ad125e7,,,type,Restriction,,,Machine Learning,DMOP.owl
N19ba2f415c95423998c0b867a810d1cb,,,unionOf,Nb930f4a4eda2499d8d37992ba6cb7aeb,,,Machine Learning,DMOP.owl
hasMinimumValue,,,type,FunctionalProperty,,,Machine Learning,DMOP.owl
N3729d6ae2804470aa3be50f167229600,,,first,ClassificationModelingAlgorithm,,"ClassificationModelingAlgorithm: an algorithm that builds (learns) a classifier. For the moment, ClassificationModelingAlgorithm implicitly stands for propositional supervised classification algorithms. This is the reason its input range is specificed as LabeledDataSet and PropositionalDataSet. In the future we will add relational classification modeling algorithms as well as semi-supervised classification modeling algorithms.",Machine Learning,DMOP.owl
N4489fe5484814336afb61f714278f889,,,minQualifiedCardinality,2,,,Machine Learning,DMOP.owl
Nca409ea622684250ae194608c1675569,,,type,Restriction,,,Machine Learning,DMOP.owl
N3dce76b0f98b476bade9b864ace2691c,,,hasValue,ToleratesIrrelevantFeatures,,,Machine Learning,DMOP.owl
LtRelOp,,,type,RelOp,,,Machine Learning,DMOP.owl
FeatureWeightingOperator,,,type,Class,,,Machine Learning,DMOP.owl
Nc0c4af743fbe4d76aabeb2ecd963925e,,,first,N5b73e449d908476f8fd1db507581722d,,,Machine Learning,DMOP.owl
Nac3f1ddbc2bb43afb5fdea98d8a8f1c5,,,onProperty,has-quality,,,Machine Learning,DMOP.owl
Neb4f8ab1e2bc4bada81315c22ca2eebe,,,type,Restriction,,,Machine Learning,DMOP.owl
admitted-by,,,type,ObjectProperty,,,Machine Learning,DMOP.owl
Nfebcc215246547f08a2184b94a77ae95,,,someValuesFrom,Minimize-Maximize,,,Machine Learning,DMOP.owl
CategoricalLabeledDataSet,,,subClassOf,N55e2d34330e04848aa3761c09bb5be83,,,Machine Learning,DMOP.owl
N9acfa6b4a3504106bfafeb37bb051c55,,,first,N76333e1616ed49bd9463e2675a785899,,,Machine Learning,DMOP.owl
N41a7f2b4340341068ad9d27b98ba981c,,,first,Categorical,,,Machine Learning,DMOP.owl
Gauss-CovarianceMatrix,,,subClassOf,DistributionParameter,,,Machine Learning,DMOP.owl
ClassificationModelClass,,,subClassOf,PredictiveModelClass,,,Machine Learning,DMOP.owl
N485be364a045453bbbbf24b507af5468,,,rest,Ne2934bd6cd4c482b9412c01840e2ca6c,,,Machine Learning,DMOP.owl
hasOptimalityLevel,,,type,ObjectProperty,,,Machine Learning,DMOP.owl
ModelApplicationWorkflow,,,type,Class,,,Machine Learning,DMOP.owl
Nf46252de1cbe4320a0f1a6bb532815a3,,,onProperty,hasKernelFunction,,,Machine Learning,DMOP.owl
ROperator,,,type,Class,,,Machine Learning,DMOP.owl
Nda7692f701f94e569ab1cbf863ebf22e,,,first,DataProcessingAlgorithm,,,Machine Learning,DMOP.owl
MixedEuclideanDistance,,,handlesFeatureType,Categorical,,,Machine Learning,DMOP.owl
CSVC-Algorithm,,,subClassOf,N6ee34524b8d44b198fdc6a9fcceb06ca,,,Machine Learning,DMOP.owl
N0756e81812354aaf8e10c06abeed3e01,,,first,ClassificationTreeInductionAlgorithm,,"TreeInductionAlgorithm: Hand et al 01, p. 335: Decision trees can be considered discriminant functions if they predict crisp classes at the leaves and discriminative if they predict probabilities.",Machine Learning,DMOP.owl
realizes,,"realizes (Domain: OperatorExecution, Range: Algorithm) the execution of an operator realizes the specifications contained in the algorithm implemented by the operator. Note an algorithm is basically an abstract specification of a process which comes into existence through an operator execution.",comment,"realizes (Domain: OperatorExecution, Range: Algorithm) the execution of an operator realizes the specifications contained in the algorithm implemented by the operator. Note an algorithm is basically an abstract specification of a process which comes into existence through an operator execution.",,,Machine Learning,DMOP.owl
N3088beb7fda14fc1ba91289a9b803070,,,type,Restriction,,,Machine Learning,DMOP.owl
admitted-by,,,subPropertyOf,mediated-relation-i,,,Machine Learning,DMOP.owl
N6fab1782c52143468242525c6d7f2468,,,type,Restriction,,,Machine Learning,DMOP.owl
ClassBalancingTask,,,subClassOf,DataProcessingTask,,"DataProcessingTask: takes in any subclass of Data (a DataSet, DataTable or Feature) and outputs a some transformation of its input.",Machine Learning,DMOP.owl
Nf92072cebc1649838f30bad9ce5ffea1,,,type,Restriction,,,Machine Learning,DMOP.owl
NeuralNetworkAlgorithm,,,subClassOf,N035eb386daef45a1a6e454e0f2a28672,,,Machine Learning,DMOP.owl
AssociationPatternSetClass,,,type,Class,,,Machine Learning,DMOP.owl
Nc51cae41ebe34bdea2d3d8e0c74780f6,,,first,N374084a201334f28a64bc22ef037d2c5,,,Machine Learning,DMOP.owl
isImplementedBy,,"isImplementedBy: A DM-Algorithm isImplementedBy a DM-Operator. In other words, a DM-Operator is the implementation of a DM-Algorithm in a specific programming language. An operator is executable, an algorithm is not. Inverse of the property (DM-Operator) implements (DM-Algorithm.",type,ObjectProperty,,,Machine Learning,DMOP.owl
N675f361b2534400fab43433a17cc7f4a,,,type,Restriction,,,Machine Learning,DMOP.owl
N6c4c6ac4710645ca871804f874159507,,,onProperty,specifiesOutputClass,,,Machine Learning,DMOP.owl
N648a1721e98c46fa89e03d8e673492b4,,,type,Restriction,,,Machine Learning,DMOP.owl
N209ac6dfecf14f1ea0bf0716c64aa936,,,onProperty,has-quale,,,Machine Learning,DMOP.owl
