Subject Class,Subject Label,Subject Comment,Predicate,Object Class,Object Label,Object Comment,Domain,Ontology Source
N78b27221a69d4638969dccc96a3af763,None,None,first,DM-Workflow,None,None,Machine Learning,DMOP.owl
HypothesisApplicationTask,None,None,subClassOf,N7c99684ba88442a4ac0bb09aa979583e,None,None,Machine Learning,DMOP.owl
N922de89b2d944a5f995ce37e685ac5a9,None,None,onProperty,hasModelComplexityMeasure,None,None,Machine Learning,DMOP.owl
UnitEigenvectorConstraint,None,None,type,LinearEqualityConstraint,None,None,Machine Learning,DMOP.owl
NaiveBayesDiscreteModel,None,"NaiveBayesDiscreteModel: The quantifier restriction for hasModelParameter is ""exactly 1 ClassPriorVector"" and ""exactly 1 ClassCondProbMatrix"" (and not some)  because these distribution parameters for discrete variables will surely be used after discretization.",type,Class,None,None,Machine Learning,DMOP.owl
PropositionalLogicStructure,None,"PropositionalLogicStructure: The prevalent logical structure in propositional learning algorithms is a disjunction of conjunctions. When the disjunction is exclusive (XOR), the different ""rules"" are non-overlapping, so order among disjuncts has no importance), the result is a decision tree. When disjunction is inclusive (OR), the different rules constitue a RuleSet which can be either ordered (a decision list) or unordered.",comment,"PropositionalLogicStructure: The prevalent logical structure in propositional learning algorithms is a disjunction of conjunctions. When the disjunction is exclusive (XOR), the different ""rules"" are non-overlapping, so order among disjuncts has no importance), the result is a decision tree. When disjunction is inclusive (OR), the different rules constitue a RuleSet which can be either ordered (a decision list) or unordered.",None,None,Machine Learning,DMOP.owl
Ned50974c775a410b89e992fe0bb653ab,None,None,first,InductionAlgorithm,None,None,Machine Learning,DMOP.owl
N43b2bde8f4ef4b46a81816d3cae25ff5,None,None,qualifiedCardinality,1,None,None,Machine Learning,DMOP.owl
BayesianAlgorithm,None,None,type,Class,None,None,Machine Learning,DMOP.owl
CategoricalFeature,None,None,subClassOf,Nd2f511d7cfc347be8effed7c9eb456d7,None,None,Machine Learning,DMOP.owl
N74617452daf44e06b81d24b7b19ccde2,None,None,onProperty,hasModelComplexityMeasure,None,None,Machine Learning,DMOP.owl
hasSearchDirection,None,None,domain,Nad2313662d4a48e9a610486bddaba153,None,None,Machine Learning,DMOP.owl
NumberOfDistinctValues,None,None,subClassOf,CategoricalFeatureCharacteristic,None,None,Machine Learning,DMOP.owl
MaxProductSimilarity,None,None,type,NamedIndividual,None,None,Machine Learning,DMOP.owl
N154776c92acb49e59f10727f3d2ef175,None,None,onProperty,hasEvaluationFunction,None,None,Machine Learning,DMOP.owl
Nebda5c219466404f95ebfdf3472e54b5,None,None,someValuesFrom,N1194af53ae984a21847db91a8292de24,None,None,Machine Learning,DMOP.owl
SumOfSquaredWeights,None,None,subClassOf,ModelParameterMagnitude,None,None,Machine Learning,DMOP.owl
QuadraticProgramming,None,None,subClassOf,ExactContinuousOptimizationStrategy,None,None,Machine Learning,DMOP.owl
Nc8f23d797bc84938a7ef60e5673f67a9,None,None,qualifiedCardinality,1,None,None,Machine Learning,DMOP.owl
SubgroupDiscoveryTask,None,None,subClassOf,PatternDiscoveryTask,None,"PatternDiscoveryTask: deals with the automatic detection of pattterns in data, where a pattern is any regularity, relation or structure inherent in the data, be it exact, approximate or statistical. In a more restricted sense, a pattern is a learned predictive hypothesis that has local coverage as opposed to a model (again in the restricted sense) which has global coverage.  A hypothesis is said to have global coverage if it is capable of returning a prediction for any instance of the sample space, whereas a local hypothesis typically returns a prediction for a limited region of the sample space.",Machine Learning,DMOP.owl
DualFormL2SVCConstraint,None,None,type,NamedIndividual,None,None,Machine Learning,DMOP.owl
MinFeatureWeight,None,None,hasFixedThreshold,1.0,None,None,Machine Learning,DMOP.owl
LinearDiscriminantModel,None,None,subClassOf,N9e2801c035d74a09a98fed398730ccfa,None,None,Machine Learning,DMOP.owl
Deterministic,None,None,type,NamedIndividual,None,None,Machine Learning,DMOP.owl
N993c2ecf086246abb108bbf91b28ebcd,None,None,type,Restriction,None,None,Machine Learning,DMOP.owl
valued-by,None,None,type,ObjectProperty,None,None,Machine Learning,DMOP.owl
N53df0c93890247f0b4708c8bdafe2ab3,None,None,hasValue,Categorical,None,None,Machine Learning,DMOP.owl
N5289575d2a6c4565a2008e6c4f0a16a9,None,None,type,Class,None,None,Machine Learning,DMOP.owl
N692f4bd737d04bdfacbf6293e34a9f0e,None,None,type,Restriction,None,None,Machine Learning,DMOP.owl
N9a8719c25dcf4b1c8f167182921a2442,None,None,type,Restriction,None,None,Machine Learning,DMOP.owl
N04e47b8fe2644facbf985c4e2bff823e,None,None,type,Restriction,None,None,Machine Learning,DMOP.owl
N043db380653d434da89adad2e77d4a59,None,None,distinctMembers,N97aadf23722c42c88266900b22098c5a,None,None,Machine Learning,DMOP.owl
Nd9e874c45c364b318960e98b3fefeac0,None,None,onProperty,hasObjectiveFunction,None,None,Machine Learning,DMOP.owl
SubgroupDescription,None,None,type,IO-Class,None,None,Machine Learning,DMOP.owl
Nc98309a9c170493f9aaa62fafbc0085d,None,None,rest,nil,None,None,Machine Learning,DMOP.owl
Nb9f922dd9d7f43d583e81f26024a7854,None,None,hasValue,Informed,None,None,Machine Learning,DMOP.owl
N8b218bcaa8b746ab937277dd76b96e97,None,None,type,Class,None,None,Machine Learning,DMOP.owl
NumberOfInstancesPerFeature,None,"From Mitra Basu and Tin Kam Ho. Data Complexity in Pattern Recognition. Springer, 2006.",subClassOf,DataSetCharacteristic,None,None,Machine Learning,DMOP.owl
InductionAlgorithm,None,None,subClassOf,N351b374661184f96b95a78d1fc433a4e,None,None,Machine Learning,DMOP.owl
Na160255f78cf4d008f8df5ba1a98bb98,None,None,type,Restriction,None,None,Machine Learning,DMOP.owl
QuadraticDiscriminantModel,None,None,type,NamedIndividual,None,None,Machine Learning,DMOP.owl
N36784b91522943dcad16652c0f3f5956,None,None,rest,N8ecfe06f41db41ff9d0c86fbc9e5197c,None,None,Machine Learning,DMOP.owl
DualFormL2SVCCostFunction,None,None,type,ClassificationModelEvalFunction,None,None,Machine Learning,DMOP.owl
Series,None,Series: a list of numbers.,type,List,None,None,Machine Learning,DMOP.owl
N97939df593bd4097a48260279a4156ed,None,None,type,Restriction,None,None,Machine Learning,DMOP.owl
PenalizedMagnitudeOfModelParameters,None,None,type,Thing,None,None,Machine Learning,DMOP.owl
UnivariateLearnerFreeFWAlgorithm,None,None,type,Class,None,None,Machine Learning,DMOP.owl
N830eb250901644f48348dbdb427832a0,None,None,first,DM-Operation,None,None,Machine Learning,DMOP.owl
N27489e3035bd4cb89c19a678dddff409,None,None,rest,nil,None,None,Machine Learning,DMOP.owl
N12fca8eb191b41f2b3357f47b889ac5b,None,None,onProperty,has-quality,None,None,Machine Learning,DMOP.owl
has-quality,None,None,domain,particular,None,"AKA 'entity'.Any individual in the DOLCE domain of discourse. The extensional coverage of DOLCE is as large as possible, since it ranges on 'possibilia', i.e all possible individuals that can be postulated by means of DOLCE axioms. Possibilia include physical objects, substances, processes, qualities,  conceptual regions, non-physical objects, collections and even arbitrary sums of objects.The class 'particular' features a covering partition that includes: endurant, perdurant, quality, and abstract. There are also some subclasses defined as unions of subclasses of 'particular' for special purposes: spatio-temporal-particular (any particular except abstracts)- physical-realization (any realization of an information object, defined in the ExtendedDnS ontology).",Machine Learning,DMOP.owl
N647228c9c8de485292093b856e0db46b,None,None,onProperty,specifiesOutputClass,None,None,Machine Learning,DMOP.owl
SupervisedDiscretizationAlgorithm,None,None,subClassOf,FeatureDiscretizationAlgorithm,None,None,Machine Learning,DMOP.owl
OptimizationProblem,None,"OptimizationProblem: In mathematics and computer science, an optimization problem is the problem of finding the best solution from all feasible solutions.",disjointWith,ProbabilityDensityEstimation,None,None,Machine Learning,DMOP.owl
HeuristicBestFirstSearch,None,"HeuristicBestFirstSearch: The term ""heuristic search"" is used in two different senses in the literature on Ai and optimization. In the very broad sense, heuristic search has two defining characteristics. First, heuristic search uses information other than that given in the problem definition to guide search. Second, heuristic search methods are not guaranteed to find the optimal solution; this characteristic distinguishes heuristic methods from branch and bound methods, which are informed but not heuristic methods.

In the early AI literature on search, however, the term ""heuristic search"" was used in the framework of search viewed as the problem of going from an initial to a goal state, and typically used the graph model, where states are represented by nodes. In the absence of any information outside that given in the problem definition, the only solution was systematic search; the choice of the next node to expand (and ultimately of the solution path) was based on criteria such as node recency or an evaluation function f(n)=g(n)= the cost of going from the initial node to the current node (note that this function relies only on the problem definition and record of past problem solving steps). In contrast to this uninformed approach,other methods relied on a so-called heuristic evaluation function f(n)=g(n)+h(n), where h(n) is an estimate of the path from the current state to the goal state; the choice of this function requires domain-specific information. In this context, heuristic search in the narrow technical sense refers to methods based on some form of h(n) (with or without g(n)) were called heuristic search. The general approach used in heuristic search (in this specific sense) is best-first search, where the ""best"" node was that with the lowest evaluation function f(n). For this reason, we use the term HeuristicBestFirstSearch to designate heuristic search in this narrow technical sense and distinguish it from heuristic search in the first, broader sense defined above. 

",subClassOf,Ncfeb2558dcd94babbee3b7f6dbcdd43b,None,None,Machine Learning,DMOP.owl
DualFormSoftMarginSVCOptimizationProblem,None,None,type,ConvexOptimizationProblem,None,None,Machine Learning,DMOP.owl
ToleratesNoNoise,None,None,type,ToleranceToNoise,None,None,Machine Learning,DMOP.owl
HingeLoss,None,HingeLoss: Primal SVM Loss function,comment,HingeLoss: Primal SVM Loss function,None,None,Machine Learning,DMOP.owl
N9c24f17ef76c4a08bec2ef8f1594ac33,None,None,hasValue,HighBiasProfile,None,None,Machine Learning,DMOP.owl
KNearestNeighborAlgorithm,None,"KNearestNeighborsAlgorithm: Classified under the 'regression approach' (=Bishop's discriminative models) by Hand et al 01, p. 348 -- 'they directly estimate the posterior probabilities of class membership'. See also Hand, 1997: p. 79: suggests very clearly that KDE-based classification: generative <> KNN: discriminative.",subClassOf,Nd9c0d34d6e3f4c6392f46c65c157b25f,None,None,Machine Learning,DMOP.owl
inDMSoftware,None,None,domain,DM-Operator,None,None,Machine Learning,DMOP.owl
N8d088f73eb2546f499c9f144faf68447,None,None,type,Restriction,None,None,Machine Learning,DMOP.owl
isSpecifiedInputOf,None,None,inverseOf,specifiesInputClass,None,None,Machine Learning,DMOP.owl
Greedy,None,None,hasRecoveryOfPursuit,Irrevocable,None,None,Machine Learning,DMOP.owl
N38391b3d4c574b638f03d36c784f2898,None,None,hasValue,SignRule,None,None,Machine Learning,DMOP.owl
ZeroOneLoss,None,None,type,ClassificationModelEvalFunction,None,None,Machine Learning,DMOP.owl
Nd818cae5a6c14c2d82c481168835d05d,None,None,allValuesFrom,LabeledDataSetCharacteristic,None,None,Machine Learning,DMOP.owl
part,None,None,domain,particular,None,"AKA 'entity'.Any individual in the DOLCE domain of discourse. The extensional coverage of DOLCE is as large as possible, since it ranges on 'possibilia', i.e all possible individuals that can be postulated by means of DOLCE axioms. Possibilia include physical objects, substances, processes, qualities,  conceptual regions, non-physical objects, collections and even arbitrary sums of objects.The class 'particular' features a covering partition that includes: endurant, perdurant, quality, and abstract. There are also some subclasses defined as unions of subclasses of 'particular' for special purposes: spatio-temporal-particular (any particular except abstracts)- physical-realization (any realization of an information object, defined in the ExtendedDnS ontology).",Machine Learning,DMOP.owl
DM-Software,None,"DM-Software: Restriction to the Data Mining area of the general concept of Software: (computer science) written programs or procedures or rules and associated documentation pertaining to the operation of a computer system and that are stored in read/write memory; ""the market for software is expected to expand"". [http://sigma.ontologyportal.org:4010/sigma/Browse.jsp?kb=SUMO&lang=en]",disjointWith,DM-Task,None,None,Machine Learning,DMOP.owl
N3af65ed0da8e4674b132064ad1f7ee6f,None,None,onProperty,has-quale,None,None,Machine Learning,DMOP.owl
N615d766c771245f59b38a9c31098d9ee,None,None,someValuesFrom,FeatureClass,None,None,Machine Learning,DMOP.owl
N2d94aa7a8ded4e508ca20e04148ba1d8,None,None,hasValue,UnweightedRuleSet,None,None,Machine Learning,DMOP.owl
N69419dc928d944d49973452c77bf3298,None,None,qualifiedCardinality,1,None,None,Machine Learning,DMOP.owl
Necdc2532b8f145ada466ecb2b9a14153,None,None,first,DM-Task,None,None,Machine Learning,DMOP.owl
DirectedGraph,None,None,type,Graph,None,None,Machine Learning,DMOP.owl
played-by,None,"This is the immediate relation between roles and endurants. A role classifies the position (function, use, relevance, ...) of an endurant within a context (description). Roles can be ordered, interdependent, at different layers. etc.",comment,"This is the immediate relation between roles and endurants. A role classifies the position (function, use, relevance, ...) of an endurant within a context (description). Roles can be ordered, interdependent, at different layers. etc.",None,None,Machine Learning,DMOP.owl
