Subject Class,Subject Label,Subject Comment,Predicate,Object Class,Object Label,Object Comment,Domain,Ontology Source
TestingEffect,TestingEffect,"
A testing effect is a subject effect where the results are due to the data gathering procedures. Reference: Davis, J., Psychological research methods.
",subClassOf,SubjectEffect,SubjectEffect,"
A subject effect is an alternative hypothesis where an effect on the experimental results is due to difference in subjects or subjects? action or expectations.
",Experimental workflow,EXPO04-19-06.owl
has_plan,None,None,type,ObjectProperty,None,None,Experimental workflow,EXPO04-19-06.owl
has_name,None,None,subPropertyOf,hasAttribute,hasAttribute,None,Experimental workflow,EXPO04-19-06.owl
DesigningExperiment,DesigningExperiment,"
Designing an experiment is the act of determining the relationship between factors affecting cause-effect relations between known and unknown variables. Reference: Based on Sigma: http://www.isixsigma.com/dictionary/Design_of_Experiments_-_DOE-41.htm
",label,DesigningExperiment,None,None,Experimental workflow,EXPO04-19-06.owl
PresentingSampling,PresentingSampling,"
Presenting sampling is a sampling method where members of a sample are individuals available ""at present"". It is ""a common kind sampling in medical research, for instance, a doctor can report on the last 50 cases of appendicitis that he has seen."" Reference: Based on Langley, R. Practical Statistics. David&Charles Ltd, Newton,1971.
",label,PresentingSampling,None,None,Experimental workflow,EXPO04-19-06.owl
ExperimentalConclusion,ExperimentalConclusion,"
An experimental conclusion is a conclusion inferred from experimental observations and other experimental data.
",comment,"
An experimental conclusion is a conclusion inferred from experimental observations and other experimental data.
",None,None,Experimental workflow,EXPO04-19-06.owl
ExperimentalDesignEffect,ExperimentalDesignEffect,"
An experimental design effect is an alternative hypothesis where an effect on the experimental results is due to an inadequate experimental design.
",type,Class,None,None,Experimental workflow,EXPO04-19-06.owl
has_origin,None,None,type,ObjectProperty,None,None,Experimental workflow,EXPO04-19-06.owl
GroupExperimentalObject,GroupExperimentalObject,"
A group of experimental objects is a collection of studying in a scientific investigation objects.
",type,Class,None,None,Experimental workflow,EXPO04-19-06.owl
MetabolomicExperiment,MetabolomicExperiment,"
The concept is outside of EXPO, it belongs to the metabolomic domain.
",comment,"
The concept is outside of EXPO, it belongs to the metabolomic domain.
",None,None,Experimental workflow,EXPO04-19-06.owl
DraftStatus,DraftStatus,"
A draft status means that the current SOP or a protocol is a preliminary description.
",label,DraftStatus,None,None,Experimental workflow,EXPO04-19-06.owl
Object,Object,"
SUMO: Corresponds roughly to the class of ordinary objects. Examples include normal physical objects, geographical regions, and locations of Processes, the complement of Objects in the Physical class. In a 4D ontology, an Object is something whose spatiotemporal extent is thought of as dividing into spatial parts roughly parallel to the time-axis.""http://www.ontologyportal.org/
",disjointWith,Process,Process,"
The concept is out EXPO.
""Intuitively, the class of things that happen and have temporal parts or stages. Examples include extended events like a football match or a race, actions like Pursuing and Reading, and biological processes. The formal definition is: anything that lasts for a time but is not an Object. Note that a Process may have participants 'inside' it which are Objects, such as the players in a football match. In a 4D ontology, a Process is something whose spatiotemporal extent is thought of as dividing into temporal stages roughly perpendicular to the time-axis."" Reference:SUMO http://berkelium.teknowledge.com:8080/sigma/home.jsp
",Experimental workflow,EXPO04-19-06.owl
Nd44b20f4fbcb468ebcaf582708e35689,None,None,first,StandardOperatingProcedure,StandardOperatingProcedure,"
A standard operating procedure is a prescribed procedure to be followed routinely. Reference: HyperDictionary:  http://searchbox.hyperdictionary.com/dictionary/standard+operating+procedure
",Experimental workflow,EXPO04-19-06.owl
Device,Device,"
A device is an experimental equipment that processes data according to a set of instructions. Reference: Collins Softback English Dictionary, HarperCollins Publishers, Glasgow, 1993.
SUMO: ""A Device is an Artifact whose purpose is to serve as an instrument in a specific subclass of Process.""
",type,Class,None,None,Experimental workflow,EXPO04-19-06.owl
N2a67182a64b24778a532ef0927fe7d7d,None,None,onProperty,has_target_variable,None,None,Experimental workflow,EXPO04-19-06.owl
ComplexAction,ComplexAction,"
A complex action is a composition of atomic actions.
",comment,"
A complex action is a composition of atomic actions.
",None,None,Experimental workflow,EXPO04-19-06.owl
ExperimenterBias,ExperimenterBias,"
An experimenter bias is a subject effect, where results of an experiment are due to the experimenter's actions or expectations. A number of studies have shown that researchers tend to find the results they are looking for, a kind of self-fulfilling prophecy. Reference: Davis, J., Psychological research methods.
",type,Class,None,None,Experimental workflow,EXPO04-19-06.owl
ComplexHypothesis,ComplexHypothesis,"
A complex hypothesis of an experimental hypothesis is a Boolean attribute which is false where the hypothesis can be formalized by a single clause.
",subClassOf,HypothesisComplexity,HypothesisComplexity,"
Hypothesis complexity is an attribute of an hypothesis which characterizes information content.
",Experimental workflow,EXPO04-19-06.owl
Nb6f0b99c15cf4ffcad0c35d7dec2a038,None,None,allValuesFrom,LoginName,LoginName,"
The concept is outside of EXPO
",Experimental workflow,EXPO04-19-06.owl
Model,Model,"
The concept is outside of EXPO
",disjointWith,Fact,Fact,"
The concept is outside EXPO;
A fact is a particular truth known by actual observation or authentic testimony, as opposed to what is merely inferred, or to a conjecture or fiction; a datum of experience, as distinguished from the conclusions that may be based upon it. Reference: The Oxford English Dictionary. Oxford University Press, 2 Ed., 1989
",Experimental workflow,EXPO04-19-06.owl
Ne5c073ae097a458aa113b9b448703f95,None,None,allValuesFrom,ActionName,ActionName,"
An action name is a name that refers to an action
",Experimental workflow,EXPO04-19-06.owl
SampleSize,SampleSize,"
The sample size is a number of members of the sample.
",type,Class,None,None,Experimental workflow,EXPO04-19-06.owl
RandomError,RandomError,"
A random error is an error that is without any regularity or of unknown regularity. Reference: Arley, N. & Buch , K.R., Introduction to the theory of probability and statistics. New York : Wiley London. Chapman & Hall, 1950. 236p.
",subClassOf,MeasurementError,MeasurementError,"
A measurement error is an error involving the observation of a physical quantity. Reference: Arley, N. & Buch , K.R., Introduction to the theory of probability and statistics. New York : Wiley London. Chapman & Hall, 1950. 236p.
",Experimental workflow,EXPO04-19-06.owl
FieldOfStudy,FieldOfStudy,"
SUMO ""An academic or applied discipline with recognized experts and with a core of accepted theory or practice. Note that FieldOfStudy is a subclass of Proposition, because a FieldOfStudy is understood to be a body of abstract, informational content, with varying degrees of certainty attached to each element of this content."" http://www.ontologyportal.org/
",disjointWith,Variable,Variable,"
The concept is outside of EXPO
",Experimental workflow,EXPO04-19-06.owl
N271188b7f20243548d068c744c639aa2,None,None,rest,nil,None,None,Experimental workflow,EXPO04-19-06.owl
N61291f02e0fd465597019aafe205e0ba,None,None,rest,Nd44b20f4fbcb468ebcaf582708e35689,None,None,Experimental workflow,EXPO04-19-06.owl
AdminInfoProvider,AdminInfoProvider,"
administrative information about a provider of biological samples, experimental equipment etc, is data (a name, an organization, contact details etc.) used for administrative purposes such as to provide/ control access/ storage of the experimental results/ protocols etc.
",disjointWith,AdminInfoObjectOfExperiment,AdminInfoObjectOfExperiment,"
Administrative information about an object of an experiment is data about the object of the experiment (a name, a code, etc) used for administrative purposes such as to provide/ control access/ storage of the experimental data etc. Note that the description of an experimental object itself belongs to the corresponding domain ontology.
",Experimental workflow,EXPO04-19-06.owl
ResearchHypothesis,ResearchHypothesis,"
A research hypothesis is an experimental hypothesis that states that a known controlled variable or variables has/have a specified effect on the unknown (target) variable or variables of the domain.
",subClassOf,ExperimentalHypothesis,ExperimentalHypothesis,"
An experimental hypothesis is a statement about cause-effect relations between known and unknown (target) variables of the domain of the experiment ""that shall be in accordance with known facts*"" to be verified at the experiment. Reference: The Oxford English Dictionary. Oxford University Press, 2 Ed., 1989
",Experimental workflow,EXPO04-19-06.owl
